dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,silhouette_sampled,silhouette_n_used,silhouette_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds,_source_csv,_source_mtime,label_source_category,label_trust,is_ground_truth_labels,is_untrusted_labels,is_curated_labels,is_inferred_labels,is_synthetic,n_batches,zero_fraction,batch_silhouette,batch_silhouette_mixing,batch_knn_entropy,batch_metrics_mode,batch_metrics_n_used,batch_metrics_n_total,onboard_source_label_key,onboard_source_batch_key,onboard_source_label_ontology_key,onboard_source_label_ontology_nonnull_fraction,onboard_contract_label_key,onboard_contract_batch_key,ts2_ground_truth_evidence
paul15,ae,zinb,8,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1316.590574830443,100,2.188471794128418,221.62890625,0.3005866059865141,0.462233723509186,0.3126463294029236,0.3126463294029236,-0.0290432050824165,0.6488319329726391,0.0027979129463169,success,9.64049482345581,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,6,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1310.1746387970754,100,2.161288261413574,221.6240234375,0.2278073331859115,0.4134398496235769,0.2477490454912185,0.2477490454912185,-0.0630444511771202,0.6622132674241678,0.0030596895220335,success,9.353305339813232,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,6,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1371.5631877074748,100,2.182252883911133,221.6240234375,0.187103396970577,0.3888675582991259,0.2829228937625885,0.2829228937625885,-0.0675395056605339,0.6489990794614995,0.0030784429603218,success,9.092705488204956,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,6,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1310.299781436012,100,2.1733274459838867,221.6240234375,0.3012503035836707,0.4533358407250498,0.2868963778018951,0.2868963778018951,-0.0318125151097774,0.6465957776094095,0.0030409114885883,success,9.285451173782349,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,4,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1303.6541399274554,100,2.180476188659668,221.619140625,0.1939507634721908,0.3733383694520157,0.2939469218254089,0.2939469218254089,-0.0948393270373344,0.6602185883801499,0.0031544055993385,success,9.012634038925173,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,4,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1364.1297911479796,100,2.1749401092529297,221.619140625,0.2138692464511533,0.4188083508895705,0.2632442414760589,0.2632442414760589,-0.0763297453522682,0.6448108381404108,0.0030936767892091,success,9.283960819244385,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,4,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1306.3687609997423,100,2.191817283630371,221.619140625,0.264150887019415,0.426057621443875,0.3660953044891357,0.3660953044891357,-0.0648039355874061,0.643144530254406,0.0030023969504486,success,9.818876504898071,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,2,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1313.785112877032,80,2.1711883544921875,221.6142578125,0.1767859734113747,0.3609985531383436,0.3819752931594848,0.3819752931594848,-0.1565323024988174,0.6644657586083744,0.0032338659823321,success,7.714351415634155,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,2,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1359.460662506439,100,2.0863571166992188,221.6142578125,0.1923512998010875,0.3686357660061985,0.3891644775867462,0.3891644775867462,-0.1944214552640915,0.6439538499811194,0.0032488588727975,success,9.997329473495483,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,2,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1305.69772931333,100,2.1066131591796875,221.6142578125,0.2419100529623221,0.3777536114873066,0.4189228415489197,0.4189228415489197,-0.1776068955659866,0.6445070002978538,0.0032494663868288,success,10.34071683883667,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,nb,64,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1316.6869052984775,100,2.1832523345947266,193.9375,0.2416758507371018,0.4359271652903571,0.2284701317548751,0.2284701317548751,-0.0367749035358428,0.6658765529538249,0.001619717223482,success,8.674402236938477,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,nb,64,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1366.6897705972412,100,2.154754638671875,193.9375,0.2106191064717371,0.4285748293220016,0.2325787246227264,0.2325787246227264,-0.0351649709045887,0.646717695962815,0.0030304625704982,success,8.339549779891968,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,nb,64,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1318.505851326408,100,2.2050580978393555,193.9375,0.3141953965009897,0.455999208798482,0.2523038983345032,0.2523038983345032,-0.0072145755402743,0.6511828106838268,0.0026052315823408,success,8.65471625328064,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,nb,48,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1316.400868174794,100,2.191753387451172,193.8984375,0.2685159260877876,0.4656044301950269,0.2170603722333908,0.2170603722333908,-0.0435045883059501,0.665161608339666,0.0018152659349896,success,8.35745644569397,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,nb,48,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1368.977567232572,100,2.1747846603393555,193.8984375,0.2244805742097886,0.4380095333261647,0.2376178503036499,0.2376178503036499,-0.032846849411726,0.6482321801203075,0.0030418193708757,success,8.228902578353882,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,nb,48,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1319.5904017857142,100,2.196706771850586,193.8984375,0.2785247184991944,0.4443031704891958,0.2300865799188614,0.2300865799188614,-0.019644247367978,0.651057875200069,0.0026187678589755,success,9.114009141921995,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,nb,32,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1321.9392581702152,100,2.1612720489501958,193.859375,0.2312878486924046,0.4411308772395695,0.2424237579107284,0.2424237579107284,-0.0700396001338958,0.6677101627810971,0.0028853948843211,success,8.349588871002197,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,nb,6,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1321.9672516204498,100,2.202188491821289,193.7958984375,0.2625657497487722,0.4540641103209657,0.2584199011325836,0.2584199011325836,-0.0371762514114379,0.6499899588661753,0.002790545257836,success,8.365994453430176,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,nb,4,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1368.0698863717662,100,2.194638252258301,193.791015625,0.2213629287982108,0.4334815840079576,0.2673619985580444,0.2673619985580444,-0.0484364703297615,0.6482426046015142,0.0031271123120399,success,8.401671648025513,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,24,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1318.2362914591918,100,2.200945854187012,56.4443359375,0.3684032545564121,0.5326708628452042,0.2233885079622268,0.2233885079622268,0.0621108710765838,0.6451051145682841,0.0032007588175979,success,9.89810848236084,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,8,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5196401629692469,100,2.197678565979004,171.98876953125,0.2912945871964617,0.4857908431194692,0.1798614114522934,0.1798614114522934,0.0376930944621562,0.5256033410956135,0.0019280908215161,success,7.434461832046509,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,12,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5312300830970317,100,2.066319465637207,171.99853515625,0.2995964057003667,0.4872912215419342,0.2056512683629989,0.2056512683629989,-0.0059748645871877,0.5279235545095506,0.0015179012519203,success,7.728558301925659,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,12,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5073009749035259,100,2.194647789001465,171.99853515625,0.3243441398267849,0.5086292315333367,0.175430878996849,0.175430878996849,0.0171093381941318,0.5325143937662844,0.0021545624732307,success,7.621723413467407,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,12,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5189503186788315,100,2.2161569595336914,171.99853515625,0.3755299418455494,0.5187994684084861,0.1912360787391662,0.1912360787391662,0.0354139804840087,0.5253827371003427,0.0014746428384833,success,7.4237730503082275,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,10,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5319747143176012,91,2.2139434814453125,171.99365234375,0.2927400906433987,0.4782338728429607,0.1995726376771927,0.1995726376771927,0.0127654625102877,0.5289831384197696,0.0024246507164762,success,6.908545732498169,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,10,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5097446823731447,100,2.1868200302124023,171.99365234375,0.293247878065389,0.4841689573767893,0.2049273997545242,0.2049273997545242,0.0112366285175085,0.5348804501386789,0.0010941427505628,success,7.687480449676514,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,10,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5199342197550959,100,2.0796432495117188,171.99365234375,0.3463382248291518,0.5253126871072136,0.2021119892597198,0.2021119892597198,0.0493278726935386,0.5261759602979863,0.0025321121578391,success,7.797343969345093,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,8,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5300738134663621,92,2.203693389892578,171.98876953125,0.3405044740028461,0.5276117218080549,0.1862321346998214,0.1862321346998214,0.0170738473534584,0.5273945951636457,0.0022620354468814,success,6.90613055229187,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,8,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5094529678533365,100,2.0827550888061523,171.98876953125,0.3181405156697934,0.50060426549732,0.1898691952228546,0.1898691952228546,0.0090188169851899,0.53448730860001,0.0014242230827413,success,7.749676942825317,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,6,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5329232901443929,100,2.224802017211914,171.98388671875,0.3461143650745727,0.5326454885281421,0.2130940109491348,0.2130940109491348,0.007103334646672,0.52972958223287,0.0016278530542431,success,7.489108800888061,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,nb,4,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1316.2686168405162,100,2.2016372680664062,193.791015625,0.2871429283397639,0.4685242618445748,0.2758707702159881,0.2758707702159881,-0.0177193414419889,0.6483141605233972,0.0030452202026806,success,8.607091426849365,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,6,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5116989429180439,100,2.186147689819336,171.98388671875,0.3151313807012916,0.5082297644210683,0.2251609563827514,0.2251609563827514,0.0125520098954439,0.5369556672843822,0.0017829310068098,success,7.273631811141968,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,6,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.522492480802012,100,2.0841026306152344,171.98388671875,0.3618110069480316,0.5442819890161842,0.1963342279195785,0.1963342279195785,0.0455722473561763,0.5283534273559793,0.0021015236622143,success,7.682879686355591,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,4,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5367582147811358,99,2.167367935180664,171.97900390625,0.3374256531258082,0.5110880767023214,0.251189112663269,0.251189112663269,0.0278210584074258,0.5332948080785982,0.0022627005355768,success,7.138665199279785,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,mse,4,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.5149885341797993,100,2.1793832778930664,171.97900390625,0.2958008992722926,0.502985245658458,0.250929445028305,0.250929445028305,0.0255260560661554,0.5405182004411578,0.0020773796701771,success,7.063892126083374,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
