dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,silhouette_sampled,silhouette_n_used,silhouette_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds
splatter_k08,vae,zinb,2,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5356.862141927083,False,480,480,full,480,480,,none,5359.207161458334,80,2.1252622604370117,84.11669921875,0.0036815823631606735,0.003244704923291118,0.34264105558395386,0.34264105558395386,-0.06568475067615509,2.675602436065674,0.0015126050222819983,success,12.868757486343384
splatter_k08,vae,zinb,4,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5353.677278645833,False,480,480,full,480,480,,none,5322.116829427084,80,2.111753463745117,84.130859375,0.017013624994477967,0.031044486547487524,0.3147295415401459,0.3147295415401459,-0.06724333763122559,2.673403565088908,0.001098907372047314,success,12.576313257217407
splatter_k08,vae,zinb,4,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5350.91083984375,False,480,480,full,480,480,,none,5352.890462239583,80,2.1299962997436523,84.130859375,0.25344522364195976,0.45325175314834,0.38159480690956116,0.38159480690956116,9.694751497590914e-05,2.6723910013834637,0.0017059051332371157,success,13.105570077896118
splatter_k08,vae,zinb,8,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5355.263671875,False,480,480,full,480,480,,none,5323.752799479166,80,2.1442880630493164,84.1591796875,-0.0020344651911712243,-0.003592272921474587,0.31652775406837463,0.31652775406837463,-0.06861334294080734,2.673504034678141,0.0010675995445106384,success,13.15443468093872
splatter_k08,vae,zinb,8,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5344.5705078125,False,480,480,full,480,480,,none,5347.06640625,80,2.133718490600586,84.1591796875,-0.002107064845262239,-0.0072215457300874785,0.2714538276195526,0.2714538276195526,-0.08118057996034622,2.669037437438965,0.00047605998905822635,success,12.943515539169312
splatter_k08,vae,zinb,12,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5337.854069010416,False,480,480,full,480,480,,none,5306.551953125,80,2.1624507904052734,84.1875,-0.0013834753699268744,-0.0024725107466582598,0.24119700491428375,0.24119700491428375,-0.05795492231845856,2.6657004674275715,0.0006817290403686923,success,13.113643407821655
splatter_k08,vae,zinb,12,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5317.590201822916,False,480,480,full,480,480,,none,5319.694498697917,80,2.138612747192383,84.1875,0.006832346982060257,0.006313688706843145,0.23654387891292572,0.23654387891292572,-0.06856867671012878,2.654506731033325,0.0013493848836939697,success,12.894939184188843
splatter_k08,vae,zinb,16,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5306.73525390625,False,480,480,full,480,480,,none,5275.611946614584,80,2.1460161209106445,84.2158203125,-0.0021025336027752726,-0.003125780599676378,0.1931086629629135,0.1931086629629135,-0.060213446617126465,2.6508914788564044,0.0007424124181415922,success,13.053235292434692
splatter_k08,vae,zinb,16,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5322.719596354166,False,480,480,full,480,480,,none,5324.96962890625,80,2.1392154693603516,84.2158203125,0.0035376274408640985,0.004505270435866505,0.23675955832004547,0.23675955832004547,-0.07646548002958298,2.6579513708750406,0.0013819338145588033,success,13.414800643920898
splatter_k08,vae,zinb,24,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5324.727897135416,False,480,480,full,480,480,,none,5293.50068359375,80,2.1568689346313477,84.2724609375,0.018672354367744875,0.04113603263801352,0.18359598517417908,0.18359598517417908,-0.055051397532224655,2.6588067054748534,0.0007944068738901649,success,13.109455347061157
splatter_k08,vae,zinb,24,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5327.446484375,False,480,480,full,480,480,,none,5329.676139322916,80,2.1360177993774414,84.2724609375,0.0009351766326469462,0.00012352235002724437,0.24354879558086395,0.24354879558086395,-0.07209309935569763,2.6606332937876385,0.001002724030056667,success,12.89950180053711
splatter_k08,vae,zinb,32,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5329.371321614583,False,480,480,full,480,480,,none,5298.178580729166,80,2.214585304260254,84.3291015625,0.00014584381188099315,-0.0009305707056589556,0.18991629779338837,0.18991629779338837,-0.059482574462890625,2.6607561906178794,0.0007198150264581698,success,13.292168617248535
splatter_k08,vae,zinb,32,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-5323.568489583334,False,480,480,full,480,480,,none,5325.847005208333,80,2.159841537475586,84.3291015625,-0.0033458846896840273,-0.00475703241870174,0.2066626250743866,0.2066626250743866,-0.07520382106304169,2.6575040022532144,0.0006957194240506786,success,13.214690923690796
splatter_k08,scvi,zinb,2,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4965.51025390625,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.7646009922027588,0.7646009922027588,0.7646009922027588,4961.416015625,,success,30.30928063392639
splatter_k08,scvi,zinb,2,8,4800,480,test,2000,43,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4955.7001953125,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.7581274509429932,0.7581274509429932,0.7581274509429932,4951.6357421875,,success,30.0016872882843
splatter_k08,scvi,zinb,4,8,4800,480,test,2000,42,batch,cell_type,provided:cell_type,True,enabled_ground_truth,in_memory,in_memory,in_memory,,10d3fdb,,,,-4957.0439453125,False,480,480,failed,480,480,,none,,80,,,1.0,1.0,0.72707599401474,0.72707599401474,0.72707599401474,4949.26171875,,success,29.93030047416687
